GeneID	Chr	Start	End	Strand
BSGatlas-5'UTR-1987	NC_000964.3	3019459	3019474	-
BSGatlas-5'UTR-2201	NC_000964.3	3308605	3308620	-
BSGatlas-5'UTR-2447	NC_000964.3	3707821	3707836	+
BSGatlas-5'UTR-835	NC_000964.3	1248649	1248665	+
BSGatlas-5'UTR-2854	NC_000964.3	1483540	1483556	+
BSGatlas-5'UTR-1227	NC_000964.3	1874187	1874203	+
BSGatlas-5'UTR-1331	NC_000964.3	2042840	2042856	-
BSGatlas-5'UTR-1577	NC_000964.3	2415212	2415228	-
BSGatlas-5'UTR-1676	NC_000964.3	2555503	2555519	+
BSGatlas-5'UTR-1992	NC_000964.3	3025655	3025671	-
BSGatlas-5'UTR-2414	NC_000964.3	3643559	3643575	-
BSGatlas-5'UTR-2458	NC_000964.3	3718778	3718794	+
BSGatlas-5'UTR-303	NC_000964.3	497699	497716	-
BSGatlas-5'UTR-360	NC_000964.3	581677	581694	+
BSGatlas-5'UTR-657	NC_000964.3	1030069	1030086	-
BSGatlas-5'UTR-1069	NC_000964.3	1534052	1534069	+
BSGatlas-5'UTR-1362	NC_000964.3	2084197	2084214	+
BSGatlas-5'UTR-1410	NC_000964.3	2133438	2133455	+
BSGatlas-5'UTR-1794	NC_000964.3	2730836	2730853	-
BSGatlas-5'UTR-1838	NC_000964.3	2802203	2802220	-
BSGatlas-5'UTR-2150	NC_000964.3	3246368	3246385	-
BSGatlas-5'UTR-2216	NC_000964.3	3323228	3323245	-
BSGatlas-5'UTR-2259	NC_000964.3	3385707	3385724	+
BSGatlas-5'UTR-2593	NC_000964.3	3902117	3902134	-
BSGatlas-5'UTR-292	NC_000964.3	488812	488830	+
BSGatlas-5'UTR-646	NC_000964.3	1018469	1018487	-
BSGatlas-5'UTR-771	NC_000964.3	1166719	1166737	+
BSGatlas-5'UTR-1158	NC_000964.3	1666542	1666560	+
BSGatlas-5'UTR-1293	NC_000964.3	1946231	1946249	+
BSGatlas-5'UTR-1330	NC_000964.3	2040655	2040673	+
BSGatlas-5'UTR-2857	NC_000964.3	2069803	2069821	+
BSGatlas-5'UTR-1386	NC_000964.3	2114679	2114697	-
BSGatlas-5'UTR-2860	NC_000964.3	2273516	2273534	+
BSGatlas-5'UTR-1479	NC_000964.3	2286430	2286448	+
BSGatlas-5'UTR-1519	NC_000964.3	2337559	2337577	+
BSGatlas-5'UTR-1678	NC_000964.3	2560078	2560096	-
BSGatlas-5'UTR-1971	NC_000964.3	2994738	2994756	+
BSGatlas-5'UTR-2048	NC_000964.3	3100863	3100881	+
BSGatlas-5'UTR-2073	NC_000964.3	3136676	3136694	-
BSGatlas-5'UTR-2601	NC_000964.3	3912227	3912245	-
BSGatlas-5'UTR-2751	NC_000964.3	4117062	4117080	+
BSGatlas-5'UTR-2805	NC_000964.3	4189778	4189796	+
BSGatlas-5'UTR-82	NC_000964.3	156090	156109	+
BSGatlas-5'UTR-766	NC_000964.3	1159691	1159710	-
BSGatlas-5'UTR-777	NC_000964.3	1177254	1177273	-
BSGatlas-5'UTR-1019	NC_000964.3	1477013	1477032	-
BSGatlas-5'UTR-1036	NC_000964.3	1495369	1495388	-
BSGatlas-5'UTR-1164	NC_000964.3	1677432	1677451	+
BSGatlas-5'UTR-1376	NC_000964.3	2098840	2098859	+
BSGatlas-5'UTR-1840	NC_000964.3	2806547	2806566	+
BSGatlas-5'UTR-2040	NC_000964.3	3078576	3078595	-
BSGatlas-5'UTR-2144	NC_000964.3	3233892	3233911	+
BSGatlas-5'UTR-2268	NC_000964.3	3397746	3397765	-
BSGatlas-5'UTR-126	NC_000964.3	243872	243892	+
BSGatlas-5'UTR-243	NC_000964.3	419985	420005	-
BSGatlas-5'UTR-244	NC_000964.3	420090	420110	+
BSGatlas-5'UTR-840	NC_000964.3	1251175	1251195	-
BSGatlas-5'UTR-875	NC_000964.3	1283337	1283357	-
BSGatlas-5'UTR-1184	NC_000964.3	1745971	1745991	+
BSGatlas-5'UTR-1434	NC_000964.3	2161779	2161799	-
BSGatlas-5'UTR-1506	NC_000964.3	2318054	2318074	-
BSGatlas-5'UTR-1550	NC_000964.3	2385822	2385842	-
BSGatlas-5'UTR-1680	NC_000964.3	2561565	2561585	+
BSGatlas-5'UTR-1737	NC_000964.3	2628535	2628555	-
BSGatlas-5'UTR-2123	NC_000964.3	3212571	3212591	+
BSGatlas-5'UTR-2686	NC_000964.3	4005732	4005752	+
BSGatlas-5'UTR-78	NC_000964.3	153508	153529	-
BSGatlas-5'UTR-514	NC_000964.3	844749	844770	+
BSGatlas-5'UTR-586	NC_000964.3	945313	945334	-
BSGatlas-5'UTR-601	NC_000964.3	960988	961009	+
BSGatlas-5'UTR-661	NC_000964.3	1033890	1033911	-
BSGatlas-5'UTR-845	NC_000964.3	1253082	1253103	+
BSGatlas-5'UTR-1291	NC_000964.3	1941159	1941180	-
BSGatlas-5'UTR-1449	NC_000964.3	2208981	2209002	-
BSGatlas-5'UTR-1532	NC_000964.3	2360491	2360512	-
BSGatlas-5'UTR-1535	NC_000964.3	2362339	2362360	-
BSGatlas-5'UTR-1661	NC_000964.3	2540825	2540846	-
BSGatlas-5'UTR-1741	NC_000964.3	2634443	2634464	-
BSGatlas-5'UTR-1757	NC_000964.3	2652798	2652819	-
BSGatlas-5'UTR-1809	NC_000964.3	2752781	2752802	+
BSGatlas-5'UTR-2237	NC_000964.3	3355324	3355345	-
BSGatlas-5'UTR-13	NC_000964.3	22269	22291	+
BSGatlas-5'UTR-155	NC_000964.3	282447	282469	+
BSGatlas-5'UTR-185	NC_000964.3	320991	321013	+
BSGatlas-5'UTR-226	NC_000964.3	372604	372626	-
BSGatlas-5'UTR-257	NC_000964.3	439687	439709	+
BSGatlas-5'UTR-645	NC_000964.3	1015625	1015647	+
BSGatlas-5'UTR-677	NC_000964.3	1049927	1049949	-
BSGatlas-5'UTR-695	NC_000964.3	1071380	1071402	+
BSGatlas-5'UTR-767	NC_000964.3	1159900	1159922	+
BSGatlas-5'UTR-824	NC_000964.3	1231061	1231083	+
BSGatlas-5'UTR-859	NC_000964.3	1266592	1266614	+
BSGatlas-5'UTR-1296	NC_000964.3	1957361	1957383	-
BSGatlas-5'UTR-1451	NC_000964.3	2212497	2212519	-
BSGatlas-5'UTR-1942	NC_000964.3	2962432	2962454	-
BSGatlas-5'UTR-1954	NC_000964.3	2978523	2978545	-
BSGatlas-5'UTR-2863	NC_000964.3	3225688	3225710	+
BSGatlas-5'UTR-2212	NC_000964.3	3319654	3319676	+
BSGatlas-5'UTR-2236	NC_000964.3	3354044	3354066	+
BSGatlas-5'UTR-2240	NC_000964.3	3361683	3361705	-
BSGatlas-5'UTR-2649	NC_000964.3	3964975	3964997	+
BSGatlas-5'UTR-2803	NC_000964.3	4189154	4189176	-
BSGatlas-5'UTR-50	NC_000964.3	70157	70180	+
BSGatlas-5'UTR-83	NC_000964.3	156589	156612	+
BSGatlas-5'UTR-184	NC_000964.3	320990	321013	+
BSGatlas-5'UTR-485	NC_000964.3	812117	812140	+
BSGatlas-5'UTR-621	NC_000964.3	988999	989022	+
BSGatlas-5'UTR-736	NC_000964.3	1115587	1115610	-
BSGatlas-5'UTR-841	NC_000964.3	1252018	1252041	-
BSGatlas-5'UTR-937	NC_000964.3	1383148	1383171	-
BSGatlas-5'UTR-1005	NC_000964.3	1461747	1461770	+
BSGatlas-5'UTR-1079	NC_000964.3	1541863	1541886	+
BSGatlas-5'UTR-1114	NC_000964.3	1577386	1577409	+
BSGatlas-5'UTR-1168	NC_000964.3	1687164	1687187	+
BSGatlas-5'UTR-1191	NC_000964.3	1757014	1757037	+
BSGatlas-5'UTR-1229	NC_000964.3	1877936	1877959	+
BSGatlas-5'UTR-1270	NC_000964.3	1924448	1924471	+
BSGatlas-5'UTR-1373	NC_000964.3	2097618	2097641	-
BSGatlas-5'UTR-1456	NC_000964.3	2219470	2219493	-
BSGatlas-5'UTR-1502	NC_000964.3	2312133	2312156	-
BSGatlas-5'UTR-1579	NC_000964.3	2417904	2417927	-
BSGatlas-5'UTR-1584	NC_000964.3	2425194	2425217	-
BSGatlas-5'UTR-1604	NC_000964.3	2448431	2448454	-
BSGatlas-5'UTR-1637	NC_000964.3	2489484	2489507	-
BSGatlas-5'UTR-1742	NC_000964.3	2635612	2635635	-
BSGatlas-5'UTR-2164	NC_000964.3	3262552	3262575	-
BSGatlas-5'UTR-2187	NC_000964.3	3299665	3299688	-
BSGatlas-5'UTR-2408	NC_000964.3	3634755	3634778	-
BSGatlas-5'UTR-2425	NC_000964.3	3663258	3663281	+
BSGatlas-5'UTR-2648	NC_000964.3	3964974	3964997	+
BSGatlas-5'UTR-72	NC_000964.3	116576	116600	+
BSGatlas-5'UTR-301	NC_000964.3	496562	496586	-
BSGatlas-5'UTR-489	NC_000964.3	818830	818854	-
BSGatlas-5'UTR-500	NC_000964.3	830921	830945	+
BSGatlas-5'UTR-519	NC_000964.3	853532	853556	+
BSGatlas-5'UTR-546	NC_000964.3	903787	903811	+
BSGatlas-5'UTR-650	NC_000964.3	1021033	1021057	+
BSGatlas-5'UTR-689	NC_000964.3	1062567	1062591	+
BSGatlas-5'UTR-887	NC_000964.3	1297702	1297726	+
BSGatlas-5'UTR-997	NC_000964.3	1449226	1449250	+
BSGatlas-5'UTR-998	NC_000964.3	1450614	1450638	+
BSGatlas-5'UTR-1040	NC_000964.3	1503558	1503582	+
BSGatlas-5'UTR-1052	NC_000964.3	1518309	1518333	+
BSGatlas-5'UTR-1202	NC_000964.3	1775043	1775067	+
BSGatlas-5'UTR-1317	NC_000964.3	2019397	2019421	+
BSGatlas-5'UTR-1399	NC_000964.3	2123923	2123947	-
BSGatlas-5'UTR-1490	NC_000964.3	2303861	2303885	-
BSGatlas-5'UTR-1523	NC_000964.3	2339181	2339205	-
BSGatlas-5'UTR-1603	NC_000964.3	2446264	2446288	-
BSGatlas-5'UTR-1648	NC_000964.3	2515908	2515932	-
BSGatlas-5'UTR-1821	NC_000964.3	2773332	2773356	+
BSGatlas-5'UTR-1850	NC_000964.3	2825780	2825804	-
BSGatlas-5'UTR-1862	NC_000964.3	2837422	2837446	-
BSGatlas-5'UTR-1906	NC_000964.3	2903103	2903127	-
BSGatlas-5'UTR-2177	NC_000964.3	3278301	3278325	+
BSGatlas-5'UTR-2493	NC_000964.3	3758523	3758547	+
BSGatlas-5'UTR-2552	NC_000964.3	3830618	3830642	-
BSGatlas-5'UTR-2630	NC_000964.3	3945421	3945445	-
BSGatlas-5'UTR-2757	NC_000964.3	4127648	4127672	-
BSGatlas-5'UTR-2760	NC_000964.3	4135327	4135351	+
BSGatlas-5'UTR-3	NC_000964.3	3181	3206	+
BSGatlas-5'UTR-96	NC_000964.3	194179	194204	+
BSGatlas-5'UTR-109	NC_000964.3	222946	222971	+
BSGatlas-5'UTR-288	NC_000964.3	476034	476059	+
BSGatlas-5'UTR-378	NC_000964.3	602714	602739	-
BSGatlas-5'UTR-425	NC_000964.3	683365	683390	-
BSGatlas-5'UTR-465	NC_000964.3	785440	785465	-
BSGatlas-5'UTR-530	NC_000964.3	869248	869273	+
BSGatlas-5'UTR-542	NC_000964.3	889997	890022	+
BSGatlas-5'UTR-577	NC_000964.3	936998	937023	-
BSGatlas-5'UTR-640	NC_000964.3	1008643	1008668	+
BSGatlas-5'UTR-846	NC_000964.3	1253360	1253385	+
BSGatlas-5'UTR-930	NC_000964.3	1375235	1375260	+
BSGatlas-5'UTR-936	NC_000964.3	1381995	1382020	+
BSGatlas-5'UTR-948	NC_000964.3	1397744	1397769	-
BSGatlas-5'UTR-1102	NC_000964.3	1568395	1568420	+
BSGatlas-5'UTR-1212	NC_000964.3	1862713	1862738	-
BSGatlas-5'UTR-1249	NC_000964.3	1905196	1905221	-
BSGatlas-5'UTR-1465	NC_000964.3	2248392	2248417	+
BSGatlas-5'UTR-1772	NC_000964.3	2685816	2685841	-
BSGatlas-5'UTR-1892	NC_000964.3	2882791	2882816	-
BSGatlas-5'UTR-1901	NC_000964.3	2897763	2897788	+
BSGatlas-5'UTR-2014	NC_000964.3	3048016	3048041	-
BSGatlas-5'UTR-2016	NC_000964.3	3049476	3049501	-
BSGatlas-5'UTR-2021	NC_000964.3	3056321	3056346	-
BSGatlas-5'UTR-2041	NC_000964.3	3083226	3083251	-
BSGatlas-5'UTR-2055	NC_000964.3	3112089	3112114	-
BSGatlas-5'UTR-2126	NC_000964.3	3218479	3218504	-
BSGatlas-5'UTR-2154	NC_000964.3	3253449	3253474	-
BSGatlas-5'UTR-2171	NC_000964.3	3266138	3266163	-
BSGatlas-5'UTR-2218	NC_000964.3	3326766	3326791	-
BSGatlas-5'UTR-2227	NC_000964.3	3343672	3343697	-
BSGatlas-5'UTR-2269	NC_000964.3	3398931	3398956	-
BSGatlas-5'UTR-2313	NC_000964.3	3457590	3457615	+
BSGatlas-5'UTR-2661	NC_000964.3	3982948	3982973	+
BSGatlas-5'UTR-2750	NC_000964.3	4117055	4117080	+
BSGatlas-5'UTR-157	NC_000964.3	283985	284011	+
BSGatlas-5'UTR-162	NC_000964.3	290889	290915	+
BSGatlas-5'UTR-223	NC_000964.3	369747	369773	+
BSGatlas-5'UTR-269	NC_000964.3	455320	455346	+
BSGatlas-5'UTR-299	NC_000964.3	494480	494506	+
BSGatlas-5'UTR-300	NC_000964.3	494983	495009	+
BSGatlas-5'UTR-315	NC_000964.3	512788	512814	+
BSGatlas-5'UTR-367	NC_000964.3	594097	594123	-
BSGatlas-5'UTR-459	NC_000964.3	753791	753817	+
BSGatlas-5'UTR-591	NC_000964.3	953186	953212	+
BSGatlas-5'UTR-619	NC_000964.3	986960	986986	+
BSGatlas-5'UTR-623	NC_000964.3	991266	991292	-
BSGatlas-5'UTR-730	NC_000964.3	1106498	1106524	+
BSGatlas-5'UTR-806	NC_000964.3	1210474	1210500	+
BSGatlas-5'UTR-934	NC_000964.3	1380952	1380978	+
BSGatlas-5'UTR-1090	NC_000964.3	1554159	1554185	+
BSGatlas-5'UTR-1125	NC_000964.3	1596448	1596474	+
BSGatlas-5'UTR-1256	NC_000964.3	1916637	1916663	+
BSGatlas-5'UTR-1262	NC_000964.3	1919433	1919459	+
BSGatlas-5'UTR-1327	NC_000964.3	2036013	2036039	+
BSGatlas-5'UTR-1382	NC_000964.3	2102142	2102168	+
BSGatlas-5'UTR-1422	NC_000964.3	2148472	2148498	-
BSGatlas-5'UTR-1433	NC_000964.3	2159174	2159200	-
BSGatlas-5'UTR-1464	NC_000964.3	2247863	2247889	+
BSGatlas-5'UTR-1583	NC_000964.3	2424532	2424558	-
BSGatlas-5'UTR-1601	NC_000964.3	2443305	2443331	-
BSGatlas-5'UTR-1602	NC_000964.3	2444999	2445025	-
BSGatlas-5'UTR-1607	NC_000964.3	2450291	2450317	-
BSGatlas-5'UTR-1640	NC_000964.3	2493636	2493662	+
BSGatlas-5'UTR-1705	NC_000964.3	2588675	2588701	+
BSGatlas-5'UTR-1787	NC_000964.3	2716857	2716883	-
BSGatlas-5'UTR-1815	NC_000964.3	2762836	2762862	-
BSGatlas-5'UTR-1925	NC_000964.3	2931950	2931976	+
BSGatlas-5'UTR-1964	NC_000964.3	2983068	2983094	-
BSGatlas-5'UTR-1988	NC_000964.3	3021048	3021074	-
BSGatlas-5'UTR-2092	NC_000964.3	3162058	3162084	+
BSGatlas-5'UTR-2148	NC_000964.3	3244744	3244770	+
BSGatlas-5'UTR-2160	NC_000964.3	3257667	3257693	+
BSGatlas-5'UTR-2210	NC_000964.3	3317476	3317502	+
BSGatlas-5'UTR-2223	NC_000964.3	3330476	3330502	+
BSGatlas-5'UTR-2335	NC_000964.3	3485644	3485670	+
BSGatlas-5'UTR-2388	NC_000964.3	3601910	3601936	-
BSGatlas-5'UTR-2564	NC_000964.3	3849792	3849818	+
BSGatlas-5'UTR-2672	NC_000964.3	3990968	3990994	-
BSGatlas-5'UTR-2678	NC_000964.3	3997195	3997221	+
BSGatlas-5'UTR-20	NC_000964.3	29745	29772	+
BSGatlas-5'UTR-42	NC_000964.3	56325	56352	+
BSGatlas-5'UTR-85	NC_000964.3	159073	159100	-
BSGatlas-5'UTR-98	NC_000964.3	194822	194849	+
BSGatlas-5'UTR-160	NC_000964.3	287472	287499	+
BSGatlas-5'UTR-196	NC_000964.3	335302	335329	+
BSGatlas-5'UTR-259	NC_000964.3	441544	441571	+
BSGatlas-5'UTR-284	NC_000964.3	473776	473803	+
BSGatlas-5'UTR-504	NC_000964.3	838011	838038	-
BSGatlas-5'UTR-537	NC_000964.3	878975	879002	+
BSGatlas-5'UTR-651	NC_000964.3	1022204	1022231	+
BSGatlas-5'UTR-756	NC_000964.3	1136293	1136320	+
BSGatlas-5'UTR-843	NC_000964.3	1252150	1252177	+
BSGatlas-5'UTR-900	NC_000964.3	1317415	1317442	-
BSGatlas-5'UTR-951	NC_000964.3	1398154	1398181	+
BSGatlas-5'UTR-1018	NC_000964.3	1476443	1476470	-
BSGatlas-5'UTR-1031	NC_000964.3	1490912	1490939	+
BSGatlas-5'UTR-1091	NC_000964.3	1558955	1558982	-
BSGatlas-5'UTR-1117	NC_000964.3	1584187	1584214	+
BSGatlas-5'UTR-1156	NC_000964.3	1665310	1665337	+
BSGatlas-5'UTR-1333	NC_000964.3	2047412	2047439	-
BSGatlas-5'UTR-1351	NC_000964.3	2071087	2071114	-
BSGatlas-5'UTR-1369	NC_000964.3	2089369	2089396	+
BSGatlas-5'UTR-1414	NC_000964.3	2136853	2136880	-
BSGatlas-5'UTR-1468	NC_000964.3	2271983	2272010	-
BSGatlas-5'UTR-1512	NC_000964.3	2329707	2329734	-
BSGatlas-5'UTR-1641	NC_000964.3	2494629	2494656	+
BSGatlas-5'UTR-1642	NC_000964.3	2504665	2504692	-
BSGatlas-5'UTR-1690	NC_000964.3	2573694	2573721	-
BSGatlas-5'UTR-1814	NC_000964.3	2757465	2757492	+
BSGatlas-5'UTR-1842	NC_000964.3	2812309	2812336	+
BSGatlas-5'UTR-1858	NC_000964.3	2831888	2831915	+
BSGatlas-5'UTR-1882	NC_000964.3	2865173	2865200	-
BSGatlas-5'UTR-1911	NC_000964.3	2909003	2909030	+
BSGatlas-5'UTR-2140	NC_000964.3	3230040	3230067	+
BSGatlas-5'UTR-2215	NC_000964.3	3321428	3321455	+
BSGatlas-5'UTR-2255	NC_000964.3	3383538	3383565	+
BSGatlas-5'UTR-2340	NC_000964.3	3492690	3492717	-
BSGatlas-5'UTR-2358	NC_000964.3	3539138	3539165	+
BSGatlas-5'UTR-2367	NC_000964.3	3558735	3558762	-
BSGatlas-5'UTR-2396	NC_000964.3	3615347	3615374	-
BSGatlas-5'UTR-2406	NC_000964.3	3631573	3631600	-
BSGatlas-5'UTR-2516	NC_000964.3	3780535	3780562	+
BSGatlas-5'UTR-2554	NC_000964.3	3832229	3832256	-
BSGatlas-5'UTR-2627	NC_000964.3	3939842	3939869	+
BSGatlas-5'UTR-2673	NC_000964.3	3991589	3991616	-
BSGatlas-5'UTR-2761	NC_000964.3	4137025	4137052	-
BSGatlas-5'UTR-2785	NC_000964.3	4167083	4167110	+
BSGatlas-5'UTR-2794	NC_000964.3	4177689	4177716	-
BSGatlas-5'UTR-51	NC_000964.3	70510	70538	+
BSGatlas-5'UTR-158	NC_000964.3	287421	287449	-
BSGatlas-5'UTR-636	NC_000964.3	1004947	1004975	+
BSGatlas-5'UTR-676	NC_000964.3	1049763	1049791	-
BSGatlas-5'UTR-714	NC_000964.3	1083823	1083851	+
BSGatlas-5'UTR-770	NC_000964.3	1165959	1165987	-
BSGatlas-5'UTR-849	NC_000964.3	1256081	1256109	+
BSGatlas-5'UTR-870	NC_000964.3	1280875	1280903	-
BSGatlas-5'UTR-883	NC_000964.3	1293965	1293993	-
BSGatlas-5'UTR-898	NC_000964.3	1314425	1314453	+
BSGatlas-5'UTR-950	NC_000964.3	1397910	1397938	+
BSGatlas-5'UTR-981	NC_000964.3	1433007	1433035	-
BSGatlas-5'UTR-1002	NC_000964.3	1457159	1457187	+
BSGatlas-5'UTR-1083	NC_000964.3	1548599	1548627	-
BSGatlas-5'UTR-1110	NC_000964.3	1575236	1575264	+
BSGatlas-5'UTR-1397	NC_000964.3	2122951	2122979	-
BSGatlas-5'UTR-1493	NC_000964.3	2305350	2305378	+
BSGatlas-5'UTR-1501	NC_000964.3	2311886	2311914	-
BSGatlas-5'UTR-1560	NC_000964.3	2396975	2397003	-
BSGatlas-5'UTR-1593	NC_000964.3	2432871	2432899	-
BSGatlas-5'UTR-1658	NC_000964.3	2537614	2537642	-
BSGatlas-5'UTR-1681	NC_000964.3	2564407	2564435	-
BSGatlas-5'UTR-1924	NC_000964.3	2931664	2931692	+
BSGatlas-5'UTR-2081	NC_000964.3	3141872	3141900	+
BSGatlas-5'UTR-2088	NC_000964.3	3153979	3154007	+
BSGatlas-5'UTR-2141	NC_000964.3	3231371	3231399	+
BSGatlas-5'UTR-2267	NC_000964.3	3390754	3390782	+
BSGatlas-5'UTR-2280	NC_000964.3	3421606	3421634	-
BSGatlas-5'UTR-2350	NC_000964.3	3513809	3513837	-
BSGatlas-5'UTR-2386	NC_000964.3	3595328	3595356	+
BSGatlas-5'UTR-2632	NC_000964.3	3946244	3946272	-
BSGatlas-5'UTR-2726	NC_000964.3	4084771	4084799	+
BSGatlas-5'UTR-57	NC_000964.3	76955	76984	+
BSGatlas-5'UTR-115	NC_000964.3	229353	229382	-
BSGatlas-5'UTR-166	NC_000964.3	296286	296315	-
BSGatlas-5'UTR-195	NC_000964.3	334601	334630	+
BSGatlas-5'UTR-201	NC_000964.3	339750	339779	-
BSGatlas-5'UTR-210	NC_000964.3	348695	348724	+
BSGatlas-5'UTR-215	NC_000964.3	358182	358211	-
BSGatlas-5'UTR-282	NC_000964.3	471680	471709	+
BSGatlas-5'UTR-309	NC_000964.3	506837	506866	+
BSGatlas-5'UTR-394	NC_000964.3	624463	624492	+
BSGatlas-5'UTR-460	NC_000964.3	755878	755907	+
BSGatlas-5'UTR-508	NC_000964.3	840627	840656	+
BSGatlas-5'UTR-654	NC_000964.3	1024836	1024865	+
BSGatlas-5'UTR-708	NC_000964.3	1077411	1077440	+
BSGatlas-5'UTR-775	NC_000964.3	1172621	1172650	+
BSGatlas-5'UTR-853	NC_000964.3	1262617	1262646	-
BSGatlas-5'UTR-868	NC_000964.3	1278400	1278429	-
BSGatlas-5'UTR-973	NC_000964.3	1425547	1425576	-
BSGatlas-5'UTR-1101	NC_000964.3	1567622	1567651	+
BSGatlas-5'UTR-1128	NC_000964.3	1605601	1605630	+
BSGatlas-5'UTR-1155	NC_000964.3	1661938	1661967	+
BSGatlas-5'UTR-1271	NC_000964.3	1925422	1925451	-
BSGatlas-5'UTR-1329	NC_000964.3	2038780	2038809	-
BSGatlas-5'UTR-1357	NC_000964.3	2082455	2082484	-
BSGatlas-5'UTR-1424	NC_000964.3	2148647	2148676	+
BSGatlas-5'UTR-1558	NC_000964.3	2393351	2393380	-
BSGatlas-5'UTR-1615	NC_000964.3	2460503	2460532	-
BSGatlas-5'UTR-1786	NC_000964.3	2715494	2715523	-
BSGatlas-5'UTR-1878	NC_000964.3	2857627	2857656	-
BSGatlas-5'UTR-1914	NC_000964.3	2913339	2913368	-
BSGatlas-5'UTR-2007	NC_000964.3	3039932	3039961	-
BSGatlas-5'UTR-2054	NC_000964.3	3108585	3108614	+
BSGatlas-5'UTR-2208	NC_000964.3	3317350	3317379	-
BSGatlas-5'UTR-2252	NC_000964.3	3380595	3380624	-
BSGatlas-5'UTR-2309	NC_000964.3	3454962	3454991	-
BSGatlas-5'UTR-2435	NC_000964.3	3688548	3688577	-
BSGatlas-5'UTR-2479	NC_000964.3	3744320	3744349	+
BSGatlas-5'UTR-2547	NC_000964.3	3818877	3818906	+
BSGatlas-5'UTR-2652	NC_000964.3	3970849	3970878	-
BSGatlas-5'UTR-2675	NC_000964.3	3995046	3995075	+
BSGatlas-5'UTR-147	NC_000964.3	273207	273237	+
BSGatlas-5'UTR-232	NC_000964.3	405016	405046	-
BSGatlas-5'UTR-262	NC_000964.3	444431	444461	+
BSGatlas-5'UTR-264	NC_000964.3	449168	449198	+
BSGatlas-5'UTR-277	NC_000964.3	463904	463934	+
BSGatlas-5'UTR-306	NC_000964.3	504659	504689	+
BSGatlas-5'UTR-334	NC_000964.3	545565	545595	+
BSGatlas-5'UTR-396	NC_000964.3	626592	626622	+
BSGatlas-5'UTR-455	NC_000964.3	750929	750959	+
BSGatlas-5'UTR-506	NC_000964.3	840485	840515	-
BSGatlas-5'UTR-533	NC_000964.3	872395	872425	+
BSGatlas-5'UTR-561	NC_000964.3	924579	924609	-
BSGatlas-5'UTR-618	NC_000964.3	986814	986844	-
BSGatlas-5'UTR-684	NC_000964.3	1056672	1056702	+
BSGatlas-5'UTR-685	NC_000964.3	1057650	1057680	+
BSGatlas-5'UTR-691	NC_000964.3	1069012	1069042	+
BSGatlas-5'UTR-729	NC_000964.3	1105973	1106003	+
BSGatlas-5'UTR-733	NC_000964.3	1111919	1111949	-
BSGatlas-5'UTR-865	NC_000964.3	1276844	1276874	-
BSGatlas-5'UTR-899	NC_000964.3	1315839	1315869	+
BSGatlas-5'UTR-945	NC_000964.3	1395341	1395371	+
BSGatlas-5'UTR-958	NC_000964.3	1409882	1409912	+
BSGatlas-5'UTR-961	NC_000964.3	1411862	1411892	+
BSGatlas-5'UTR-1054	NC_000964.3	1521321	1521351	+
BSGatlas-5'UTR-1194	NC_000964.3	1764615	1764645	+
BSGatlas-5'UTR-1233	NC_000964.3	1883136	1883166	+
BSGatlas-5'UTR-1244	NC_000964.3	1901378	1901408	-
BSGatlas-5'UTR-1263	NC_000964.3	1919831	1919861	+
BSGatlas-5'UTR-1432	NC_000964.3	2158409	2158439	+
BSGatlas-5'UTR-1458	NC_000964.3	2221388	2221418	-
BSGatlas-5'UTR-1516	NC_000964.3	2333012	2333042	-
BSGatlas-5'UTR-1524	NC_000964.3	2339472	2339502	-
BSGatlas-5'UTR-1580	NC_000964.3	2421344	2421374	-
BSGatlas-5'UTR-1597	NC_000964.3	2435792	2435822	-
BSGatlas-5'UTR-1618	NC_000964.3	2462197	2462227	-
BSGatlas-5'UTR-1635	NC_000964.3	2483556	2483586	+
BSGatlas-5'UTR-1689	NC_000964.3	2573431	2573461	-
BSGatlas-5'UTR-1857	NC_000964.3	2831781	2831811	-
BSGatlas-5'UTR-1872	NC_000964.3	2849467	2849497	-
BSGatlas-5'UTR-2035	NC_000964.3	3072111	3072141	-
BSGatlas-5'UTR-2112	NC_000964.3	3194528	3194558	-
BSGatlas-5'UTR-2138	NC_000964.3	3228692	3228722	-
BSGatlas-5'UTR-2169	NC_000964.3	3265209	3265239	-
BSGatlas-5'UTR-2233	NC_000964.3	3353908	3353938	-
BSGatlas-5'UTR-2264	NC_000964.3	3390413	3390443	-
BSGatlas-5'UTR-2310	NC_000964.3	3455324	3455354	-
BSGatlas-5'UTR-2343	NC_000964.3	3499258	3499288	-
BSGatlas-5'UTR-2359	NC_000964.3	3542692	3542722	-
BSGatlas-5'UTR-2513	NC_000964.3	3777754	3777784	-
BSGatlas-5'UTR-2514	NC_000964.3	3779260	3779290	-
BSGatlas-5'UTR-2546	NC_000964.3	3816624	3816654	+
BSGatlas-5'UTR-2555	NC_000964.3	3833515	3833545	-
BSGatlas-5'UTR-2612	NC_000964.3	3922964	3922994	-
BSGatlas-5'UTR-2653	NC_000964.3	3970849	3970879	-
BSGatlas-5'UTR-2706	NC_000964.3	4052274	4052304	-
BSGatlas-5'UTR-2718	NC_000964.3	4067006	4067036	-
BSGatlas-5'UTR-2732	NC_000964.3	4091729	4091759	-
BSGatlas-5'UTR-116	NC_000964.3	229494	229525	+
